"kH_oxygen","E_surf","area","temp_C","temp_K","kl.oxygen"
56.1084849161055,18.1143220995616,0.00708821842466197,10,283.15,4.6478013146641
45.717499713537,37.0552377491131,0.00708821842466197,20,293.15,11.6686642429531
