"temp","gas","reactor_mean","reactor_sd","datetime_mean","datetime_sd","day_mean","day_sd","wet_weight_mean","wet_weight_sd","dm_mean","dm_sd","vs_mean","vs_sd","lig_mean","lig_sd","cel_mean","cel_sd","hem_mean","hem_sd","lip_mean","lip_sd","tan_mean","tan_sd","tn_mean","tn_sd","vfa_mean","vfa_sd","pH_mean","pH_sd","CP_mean","CP_sd","dm_mass_mean","dm_mass_sd","vs_mass_mean","vs_mass_sd","lig_mass_mean","lig_mass_sd","cel_mass_mean","cel_mass_sd","hem_mass_mean","hem_mass_sd","lip_mass_mean","lip_mass_sd","tan_mass_mean","tan_mass_sd","tn_mass_mean","tn_mass_sd","CP_mass_mean","CP_mass_sd","vfa_mass_mean","vfa_mass_sd"
"10","air",NA,NA,2023-03-13 14:00:00,0,283,0,914.9075,6.8398068929857,105.541873289875,9.13078442020949,79.4757173846796,10.8371956381146,NA,NA,NA,NA,NA,NA,10.4499118418243,0.592265493741151,2.3640455,0.28045123263036,4.62911466666667,0.566773212966239,5.4671,0.564041954704317,7.8775,0.0471699056602831,14.1566822916667,1.80237698049444,96.5186925617905,7.65444159216693,72.6632385721662,9.41443696565623,NA,NA,NA,NA,NA,NA,9.56018526382223,0.533301000428057,2.16187235478333,0.243743765228134,4.23302411393917,0.491544012418168,12.944698494724,1.56158157210294,4.999306669,0.482920924124183
"10","n2",NA,NA,2023-03-13 14:00:00,0,283,0,1036.08,11.5646098075118,96.0143960300452,0.615237160065091,78.7302617598249,0.428078580265452,NA,NA,NA,NA,NA,NA,9.55510001853378,0.199874987243732,2.98049325,0.0987515397841007,5.39608258333333,0.0401933227054161,20.2382675,1.52187266842258,6.8975,0.023629078131263,15.0974333333333,0.489562401115739,99.4806044795096,1.47307240791746,81.5707845805918,1.00497474325478,NA,NA,NA,NA,NA,NA,9.90114277944371,0.300018889932985,3.08859925117083,0.128618453196816,5.5907603938225,0.0740696540189213,15.6385071415729,0.370163988670432,20.981134748325,1.80375727541767
"20","air",NA,NA,2023-03-13 14:00:00,0,283,0,742.4275,19.2131506612875,103.70592187659,17.7043696220247,73.9492946147888,10.0645145622906,NA,NA,NA,NA,NA,NA,5.74864087422042,0.702432007134604,0.57848225,0.268403031459584,1.80361491666667,0.428681371425199,0.123395,0.064844368298257,7.5175,0.0727438428093173,7.65707916666667,1.02627960658306,76.8014873068785,11.5076675274004,54.7884251140123,6.31024076430642,NA,NA,NA,NA,NA,NA,4.25829060933517,0.41746278441248,0.429712174641667,0.19982233536771,1.33891240005083,0.318244960848818,5.68250140880729,0.748272452806156,0.0914398602,0.0475398678753455
"20","n2",NA,NA,2023-03-13 14:00:00,0,283,0,821.88,4.54096905957306,106.038966909912,1.80570978993294,82.4427819308582,1.10050259952591,NA,NA,NA,NA,NA,NA,11.1651422239443,0.253101981448788,1.94506175,0.116173311441833,3.88157041666667,0.178136729035826,10.565175,1.36009052241631,7.41,0.139283882771841,12.1031791666667,0.411746898147008,87.1552155529197,1.8316137974073,67.7582506661501,0.992917199139177,NA,NA,NA,NA,NA,NA,9.17670997537523,0.231607501796195,1.59861081536917,0.0956440065351798,3.1901610868175,0.146262141154721,9.94718919655209,0.335031213182373,8.68710135825,1.16248040057249
